"br_url","Month","Minutes","Points","Rebounds","Assists","Steals","Turnovers","Blocks","First","Last","PlayerIndex","CollegeGames","CollegeMinutes","Pts36","Ast36","Reb36","Stl36","TO36","Blk36","CollegeMPG"
"aaron-gordon-1",2,111,34,22,7,3,11,3,"Aaron","Gordon",779,38,1185,11.027027027027026,2.27027027027027,7.135135135135135,0.972972972972973,3.5675675675675675,0.972972972972973,31.18421052631579
"aaron-gordon-1",3,187,48,43,6,6,8,6,"Aaron","Gordon",778.9999999999999,38,1185,9.240641711229948,1.1550802139037435,8.27807486631016,1.1550802139037435,1.5401069518716577,1.1550802139037435,31.18421052631579
"aaron-gordon-1",4,205,49,47,10,7,5,5,"Aaron","Gordon",779,38,1185,8.604878048780488,1.7560975609756098,8.253658536585366,1.229268292682927,0.8780487804878049,0.8780487804878049,31.18421052631579
"aaron-gordon-1",10,46,15,7,1,1,4,1,"Aaron","Gordon",779,38,1185,11.73913043478261,0.7826086956521738,5.478260869565218,0.7826086956521738,3.1304347826086953,0.7826086956521738,31.18421052631579
"aaron-gordon-1",11,119,49,26,6,2,7,5,"Aaron","Gordon",779,38,1185,14.823529411764705,1.815126050420168,7.865546218487395,0.6050420168067226,2.1176470588235294,1.512605042016807,31.18421052631579
"aaron-gray-1",1,98,50,24,4,3,10,1,"Aaron","Gray",308.9999999999999,112.99999999999997,2361,18.367346938775512,1.4693877551020407,8.816326530612244,1.1020408163265305,3.673469387755102,0.36734693877551017,20.893805309734518
"aaron-gray-1",2,90,38,24,7,7,9,1,"Aaron","Gray",308.99999999999994,112.99999999999999,2361,15.2,2.8,9.6,2.8,3.6,0.4,20.893805309734518
"aaron-gray-1",3,100,40,33,7,2,2,5,"Aaron","Gray",308.9999999999999,112.99999999999997,2361,14.4,2.5200000000000005,11.88,0.72,0.72,1.8,20.893805309734518
"aaron-gray-1",4,130,58,41,5,6,16,5,"Aaron","Gray",308.99999999999994,112.99999999999999,2361,16.06153846153846,1.3846153846153846,11.353846153846153,1.6615384615384616,4.430769230769231,1.3846153846153846,20.893805309734518
"aaron-gray-1",11,43,16,10,2,1,3,0,"Aaron","Gray",309,112.99999999999999,2361,13.395348837209301,1.6744186046511627,8.372093023255815,0.8372093023255813,2.511627906976744,0,20.893805309734518
"aaron-gray-1",12,150,60,36,16,2,17,4,"Aaron","Gray",308.9999999999999,112.99999999999997,2361,14.4,3.8400000000000003,8.64,0.48000000000000004,4.08,0.9600000000000001,20.893805309734518
"aaron-harrison-1",1,33,0,4,0,3,1,0,"Aaron","Harrison",847,79,2306,0,0,4.363636363636363,3.272727272727273,1.0909090909090908,0,29.189873417721518
"aaron-harrison-1",2,4,0,1,0,0,0,0,"Aaron","Harrison",847,79,2306,0,0,9,0,0,0,29.189873417721518
"aaron-harrison-1",3,16,5,1,1,0,1,0,"Aaron","Harrison",847,79,2306,11.25,2.25,2.25,0,2.25,0,29.189873417721518
"aaron-harrison-1",4,20,6,5,1,2,1,0,"Aaron","Harrison",847,79,2306,10.799999999999999,1.8,9,3.6,1.8,0,29.189873417721518
"aaron-harrison-1",5,6,0,1,0,0,0,0,"Aaron","Harrison",847,79,2306,0,0,6,0,0,0,29.189873417721518
"aaron-harrison-1",11,2,0,1,0,0,0,0,"Aaron","Harrison",847,79,2306,0,0,18,0,0,0,29.189873417721518
"aaron-harrison-1",12,22,7,3,0,1,1,0,"Aaron","Harrison",847,79,2306,11.454545454545455,0,4.909090909090908,1.6363636363636365,1.6363636363636365,0,29.189873417721518
"aaron-holiday-1",1,93,44,9,13,2,4,3,"Aaron","Holiday",1132,101,3211,17.032258064516128,5.032258064516128,3.4838709677419355,0.7741935483870969,1.5483870967741937,1.161290322580645,31.792079207920793
"aaron-holiday-1",2,102,38,8,12,2,8,1,"Aaron","Holiday",1132,101.00000000000001,3211,13.411764705882353,4.235294117647059,2.8235294117647056,0.7058823529411764,2.8235294117647056,0.3529411764705882,31.79207920792079
"aaron-holiday-1",3,67,38,4,8,2,3,0,"Aaron","Holiday",1132,101.00000000000001,3211,20.417910447761194,4.298507462686567,2.1492537313432836,1.0746268656716418,1.6119402985074627,0,31.79207920792079
"aaron-holiday-1",4,137,52,8,21,4,10,1,"Aaron","Holiday",1132,101.00000000000001,3211,13.664233576642335,5.518248175182482,2.102189781021898,1.051094890510949,2.627737226277372,0.26277372262773724,31.79207920792079
"aaron-holiday-1",10,16,5,1,2,0,3,0,"Aaron","Holiday",1132,101.00000000000001,3211,11.25,4.5,2.25,0,6.75,0,31.79207920792079
"aaron-holiday-1",11,132,74,22,13,4,8,2,"Aaron","Holiday",1132,101.00000000000001,3211,20.18181818181818,3.5454545454545454,6,1.0909090909090908,2.1818181818181817,0.5454545454545454,31.79207920792079
"aaron-holiday-1",12,112,48,15,18,7,5,6,"Aaron","Holiday",1132,101,3211,15.428571428571427,5.7857142857142865,4.821428571428571,2.25,1.6071428571428572,1.9285714285714284,31.792079207920793
"aaron-jackson-1",4,44,9,4,2,0,2,0,"Aaron","Jackson",1025,120,3792.0000000000005,7.363636363636364,1.6363636363636365,3.272727272727273,0,1.6363636363636365,0,31.600000000000005
"aaron-jackson-1",5,8,4,3,1,0,1,0,"Aaron","Jackson",1025,120,3792,18,4.5,13.5,0,4.5,0,31.6
"aaron-miles-1",11,96,10,10,21,4,9,0,"Aaron","Miles",179,138,4291,3.75,7.875,3.75,1.5,3.375,0,31.094202898550726
"aaron-miles-1",12,25,6,4,3,0,2,1,"Aaron","Miles",179.00000000000003,138,4291,8.64,4.32,5.76,0,2.88,1.44,31.094202898550726
"abdel-nader-1",1,43,14,1,3,0,3,0,"Abdel","Nader",1054,117.00000000000001,2843,11.72093023255814,2.511627906976744,0.8372093023255813,0,2.511627906976744,0,24.299145299145295
"abdel-nader-1",2,90,29,18,8,1,9,0,"Abdel","Nader",1054,117,2843,11.600000000000001,3.2,7.2,0.4,3.6,0,24.299145299145298
"abdel-nader-1",3,167,50,19,4,7,9,4,"Abdel","Nader",1054,117,2843,10.778443113772454,0.8622754491017964,4.095808383233533,1.5089820359281436,1.9401197604790419,0.8622754491017964,24.299145299145298
"abdel-nader-1",4,91,22,15,6,3,5,3,"Abdel","Nader",1054,117,2843,8.703296703296703,2.3736263736263736,5.934065934065934,1.1868131868131868,1.978021978021978,1.1868131868131868,24.299145299145298
"abdel-nader-1",5,18,6,1,1,0,2,0,"Abdel","Nader",1054,117.00000000000001,2843.0000000000005,12,2,2,0,4,0,24.2991452991453
"abdel-nader-1",10,27,6,3,2,0,1,0,"Abdel","Nader",1054,117,2843,8,2.6666666666666665,4,0,1.3333333333333333,0,24.299145299145298
"abdel-nader-1",11,48,10,6,1,2,5,2,"Abdel","Nader",1054,117,2843,7.5,0.75,4.5,1.5,3.75,1.5,24.299145299145298
"abdel-nader-1",12,72,21,11,4,3,2,2,"Abdel","Nader",1054,117,2843,10.5,2,5.5,1.5,1,1,24.299145299145298
"acie-law-1",1,235,57,21,31,4,18,0,"Acie","Law",319,122.00000000000003,3757,8.73191489361702,4.748936170212766,3.217021276595745,0.6127659574468085,2.7574468085106383,0,30.795081967213108
"acie-law-1",2,135,45,7,18,4,4,0,"Acie","Law",319,122.00000000000001,3757.0000000000005,12,4.8,1.8666666666666667,1.0666666666666667,1.0666666666666667,0,30.795081967213115
"acie-law-1",3,133,35,5,12,5,10,0,"Acie","Law",319,122.00000000000001,3757,9.473684210526315,3.2481203007518795,1.3533834586466165,1.3533834586466165,2.706766917293233,0,30.79508196721311
"acie-law-1",4,70,32,4,13,2,5,0,"Acie","Law",319,122.00000000000001,3757,16.457142857142856,6.685714285714286,2.057142857142857,1.0285714285714285,2.571428571428571,0,30.79508196721311
"acie-law-1",5,20,2,2,4,0,3,0,"Acie","Law",319,122,3757,3.6,7.2,3.6,0,5.3999999999999995,0,30.795081967213115
"acie-law-1",11,148,41,8,21,7,13,0,"Acie","Law",319,122.00000000000001,3757.0000000000005,9.972972972972974,5.108108108108108,1.945945945945946,1.7027027027027029,3.1621621621621623,0,30.795081967213115
"acie-law-1",12,183,44,12,22,9,11,0,"Acie","Law",319,122.00000000000001,3757,8.655737704918032,4.327868852459016,2.360655737704918,1.7704918032786885,2.163934426229508,0,30.79508196721311
"adam-morrison-1",1,463,191,53,43,6,22,1,"Adam","Morrison",262,95.00000000000001,2907.000000000001,14.85097192224622,3.3434125269978403,4.120950323974082,0.4665226781857451,1.7105831533477323,0.07775377969762419,30.600000000000005
"adam-morrison-1",2,388,155,38,16,7,34,1,"Adam","Morrison",262,95,2907.0000000000005,14.381443298969073,1.4845360824742269,3.5257731958762886,0.6494845360824741,3.154639175257732,0.09278350515463918,30.600000000000005
"adam-morrison-1",3,386,123,39,29,3,16,1,"Adam","Morrison",262,95.00000000000001,2907.000000000001,11.471502590673577,2.7046632124352334,3.6373056994818653,0.27979274611398963,1.4922279792746114,0.09326424870466321,30.600000000000005
"adam-morrison-1",4,97,37,7,13,1,4,0,"Adam","Morrison",262,95,2907,13.731958762886597,4.824742268041237,2.5979381443298966,0.3711340206185567,1.4845360824742269,0,30.6
"adam-morrison-1",11,543,230,43,31,8,29,3,"Adam","Morrison",262,95.00000000000001,2907.000000000001,15.248618784530386,2.0552486187845305,2.8508287292817682,0.5303867403314917,1.9226519337016574,0.19889502762430938,30.600000000000005
"adam-morrison-1",12,453,181,50,31,3,25,0,"Adam","Morrison",262,95.00000000000001,2907.000000000001,14.3841059602649,2.4635761589403975,3.9735099337748343,0.23841059602649006,1.9867549668874172,0,30.600000000000005
"adonis-thomas-1",3,24,7,3,2,0,0,0,"Adonis","Thomas",745,55,1512,10.5,3,4.5,0,0,0,27.490909090909092
"adonis-thomas-1",4,13,7,0,1,0,1,0,"Adonis","Thomas",745,55,1512,19.384615384615383,2.769230769230769,0,0,2.769230769230769,0,27.490909090909092
"adreian-payne-1",1,7,3,1,0,1,0,0,"Adreian","Payne",811,138,2760,15.428571428571427,0,5.142857142857142,5.142857142857142,0,0,20
"adreian-payne-1",2,112,26,31,0,0,7,3,"Adreian","Payne",811.0000000000001,138,2760,8.357142857142858,0,9.964285714285715,0,2.25,0.9642857142857142,20
"adreian-payne-1",3,412,136,100,19,13,25,2,"Adreian","Payne",811,138,2760.0000000000005,11.883495145631068,1.6601941747572815,8.737864077669903,1.1359223300970873,2.1844660194174756,0.17475728155339804,20.000000000000004
"adreian-payne-1",4,197,46,27,11,5,12,4,"Adreian","Payne",811.0000000000001,138,2760,8.406091370558375,2.0101522842639596,4.934010152284264,0.9137055837563451,2.1928934010152283,0.7309644670050761,20
"adreian-payne-1",12,13,2,3,0,0,0,0,"Adreian","Payne",811,138,2760,5.538461538461538,0,8.307692307692308,0,0,0,20
"al-farouq-aminu-1",1,234,74,42,13,12,22,7,"Al-Farouq","Aminu",463,61.99999999999999,1866,11.384615384615383,2,6.461538461538462,1.846153846153846,3.3846153846153846,1.0769230769230769,30.09677419354839
"al-farouq-aminu-1",2,275,73,46,9,10,10,6,"Al-Farouq","Aminu",463,61.99999999999999,1866,9.556363636363637,1.1781818181818182,6.0218181818181815,1.309090909090909,1.309090909090909,0.7854545454545455,30.09677419354839
"al-farouq-aminu-1",3,246,58,40,11,8,14,5,"Al-Farouq","Aminu",463,61.99999999999999,1866,8.487804878048781,1.6097560975609757,5.853658536585366,1.1707317073170733,2.048780487804878,0.7317073170731707,30.09677419354839
"al-farouq-aminu-1",4,124,30,23,6,5,9,1,"Al-Farouq","Aminu",463,61.99999999999999,1866,8.70967741935484,1.7419354838709677,6.67741935483871,1.4516129032258065,2.612903225806452,0.29032258064516125,30.09677419354839
"al-farouq-aminu-1",10,29,9,3,0,0,2,0,"Al-Farouq","Aminu",462.99999999999994,61.99999999999999,1866,11.172413793103448,0,3.7241379310344827,0,2.4827586206896552,0,30.09677419354839
"al-farouq-aminu-1",11,311,132,56,11,17,32,4,"Al-Farouq","Aminu",463,61.99999999999999,1866.0000000000002,15.279742765273312,1.2733118971061093,6.482315112540193,1.9678456591639872,3.7041800643086815,0.4630225080385852,30.096774193548395
"al-farouq-aminu-1",12,234,81,57,10,7,14,2,"Al-Farouq","Aminu",463,61.99999999999999,1866,12.461538461538462,1.5384615384615385,8.769230769230768,1.0769230769230769,2.1538461538461537,0.3076923076923077,30.09677419354839
"al-horford-1",2,228,76,68,12,7,14,5,"Al","Horford",313.99999999999994,108.99999999999999,2801,12,1.894736842105263,10.736842105263158,1.1052631578947367,2.2105263157894735,0.7894736842105263,25.697247706422022
"al-horford-1",3,528,203,148,38,8,26,15,"Al","Horford",313.9999999999999,109,2801,13.84090909090909,2.5909090909090913,10.09090909090909,0.5454545454545454,1.7727272727272727,1.0227272727272727,25.69724770642202
"al-horford-1",4,452,154,137,34,6,21,8,"Al","Horford",313.9999999999999,109,2801,12.265486725663717,2.7079646017699117,10.911504424778762,0.47787610619469023,1.672566371681416,0.6371681415929203,25.69724770642202
"al-horford-1",5,80,24,17,7,0,4,5,"Al","Horford",314,109,2801,10.799999999999999,3.15,7.6499999999999995,0,1.8,2.25,25.69724770642202
"al-jefferson-1",1,230,103,90,9,7,15,11,"Al","Jefferson",,,,16.121739130434783,1.4086956521739131,14.08695652173913,1.0956521739130436,2.3478260869565215,1.7217391304347827,
"al-jefferson-1",2,63,31,15,0,0,3,5,"Al","Jefferson",,,,17.71428571428571,0,8.571428571428571,0,1.7142857142857142,2.8571428571428568,
"al-jefferson-1",3,160,66,46,4,4,11,4,"Al","Jefferson",,,,14.85,0.9,10.35,0.9,2.475,0.9,
"al-jefferson-1",4,225,103,68,7,6,14,7,"Al","Jefferson",,,,16.48,1.1199999999999999,10.88,0.9600000000000001,2.2399999999999998,1.1199999999999999,
"al-jefferson-1",5,66,24,25,1,2,1,5,"Al","Jefferson",,,,13.090909090909092,0.5454545454545454,13.636363636363637,1.0909090909090908,0.5454545454545454,2.7272727272727275,
"al-jefferson-1",11,175,79,49,0,4,7,14,"Al","Jefferson",,,,16.25142857142857,0,10.080000000000002,0.8228571428571428,1.44,2.88,
"al-jefferson-1",12,267,112,64,5,3,19,17,"Al","Jefferson",,,,15.10112359550562,0.6741573033707865,8.629213483146067,0.4044943820224719,2.5617977528089884,2.2921348314606744,
"al-thornton-1",1,336,172,44,22,9,16,9,"Al","Thornton",336.99999999999994,123.99999999999997,2728.0000000000005,18.428571428571427,2.357142857142857,4.714285714285714,0.9642857142857142,1.7142857142857142,0.9642857142857142,22.000000000000007
"al-thornton-1",2,450,243,88,20,9,28,2,"Al","Thornton",336.99999999999994,123.99999999999999,2728.0000000000005,19.44,1.6,7.04,0.72,2.2399999999999998,0.16,22.000000000000007
"al-thornton-1",3,615,283,92,29,12,46,17,"Al","Thornton",336.99999999999994,123.99999999999999,2728.0000000000005,16.565853658536586,1.6975609756097563,5.385365853658537,0.7024390243902439,2.6926829268292685,0.9951219512195122,22.000000000000007
"al-thornton-1",4,301,119,51,17,5,13,8,"Al","Thornton",337,123.99999999999999,2728,14.232558139534882,2.0332225913621262,6.099667774086379,0.5980066445182725,1.5548172757475083,0.9568106312292359,22.000000000000004
"al-thornton-1",11,197,75,41,3,4,11,4,"Al","Thornton",336.99999999999994,123.99999999999997,2728.0000000000005,13.705583756345177,0.5482233502538071,7.492385786802031,0.7309644670050761,2.0101522842639596,0.7309644670050761,22.000000000000007
"al-thornton-1",12,265,113,42,7,7,14,3,"Al","Thornton",336.99999999999994,123.99999999999999,2728.0000000000005,15.350943396226416,0.9509433962264151,5.70566037735849,0.9509433962264151,1.9018867924528302,0.4075471698113207,22.000000000000007
"alan-anderson-1",1,184,70,19,9,3,9,0,"Alan","Anderson",133,126,3376,13.695652173913045,1.7608695652173914,3.717391304347826,0.5869565217391304,1.7608695652173914,0,26.793650793650794
"alan-anderson-1",2,54,18,4,3,3,4,1,"Alan","Anderson",133,126.00000000000001,3376,12,2,2.6666666666666665,2,2.6666666666666665,0.6666666666666666,26.79365079365079
"alan-anderson-1",3,100,42,18,5,3,9,1,"Alan","Anderson",133,126,3376,15.12,1.8,6.4799999999999995,1.08,3.2399999999999998,0.36,26.793650793650794
"alan-anderson-1",4,193,68,25,10,1,8,1,"Alan","Anderson",133,126,3376,12.683937823834196,1.8652849740932642,4.66321243523316,0.18652849740932642,1.4922279792746114,0.18652849740932642,26.793650793650794
"alan-anderson-1",11,26,9,2,4,1,1,1,"Alan","Anderson",133,126,3376,12.461538461538462,5.538461538461538,2.769230769230769,1.3846153846153846,1.3846153846153846,1.3846153846153846,26.793650793650794
"alan-anderson-1",12,8,0,2,1,0,1,0,"Alan","Anderson",133,126,3376,0,4.5,9,0,4.5,0,26.793650793650794
"alan-williams-1",3,16,7,7,0,2,3,0,"Alan","Williams",891,29,58,15.75,0,15.75,4.5,6.75,0,2
"alan-williams-1",4,51,22,31,5,2,3,5,"Alan","Williams",891,29,58,15.529411764705884,3.5294117647058822,21.882352941176467,1.4117647058823528,2.1176470588235294,3.5294117647058822,2
"alando-tucker-1",1,2,0,0,0,0,0,0,"Alando","Tucker",338,134,4301,0,0,0,0,0,0,32.09701492537314
"alando-tucker-1",4,25,10,5,0,0,0,0,"Alando","Tucker",338,134,4301,14.4,0,7.2,0,0,0,32.09701492537314
"alando-tucker-1",11,16,12,2,0,0,0,1,"Alando","Tucker",338,134,4301,27,0,4.5,0,0,2.25,32.09701492537314
"alando-tucker-1",12,5,0,1,0,0,0,0,"Alando","Tucker",338,134,4301,0,0,7.2,0,0,0,32.09701492537314
"alec-burks-1",1,185,83,27,8,2,10,1,"Alec","Burks",530,68,2101,16.15135135135135,1.5567567567567568,5.254054054054055,0.3891891891891892,1.945945945945946,0.1945945945945946,30.897058823529413
"alec-burks-1",2,158,72,24,12,7,10,1,"Alec","Burks",530,68,2101,16.40506329113924,2.7341772151898733,5.468354430379747,1.5949367088607596,2.278481012658228,0.22784810126582278,30.897058823529413
"alec-burks-1",3,360,153,44,16,10,16,3,"Alec","Burks",530,68,2101,15.299999999999999,1.6,4.3999999999999995,1,1.6,0.3,30.897058823529413
"alec-burks-1",4,229,104,37,18,7,13,0,"Alec","Burks",530,68,2101,16.349344978165938,2.8296943231441047,5.816593886462882,1.1004366812227073,2.0436681222707422,0,30.897058823529413
"alec-burks-1",5,51,20,10,2,1,3,0,"Alec","Burks",530,68,2101,14.117647058823529,1.4117647058823528,7.0588235294117645,0.7058823529411764,2.1176470588235294,0,30.897058823529413
"alec-burks-1",12,19,19,1,2,2,2,0,"Alec","Burks",530,68,2101,36,3.789473684210526,1.894736842105263,3.789473684210526,3.789473684210526,0,30.897058823529413
"alec-peters-1",1,48,11,7,6,0,1,0,"Alec","Peters",1063,134,4247,8.25,4.5,5.25,0,0.75,0,31.69402985074627
"alec-peters-1",2,19,2,8,1,0,0,0,"Alec","Peters",1063,134,4247,3.789473684210526,1.894736842105263,15.157894736842104,0,0,0,31.69402985074627
"alec-peters-1",3,70,16,7,3,1,0,0,"Alec","Peters",1063,134,4247,8.228571428571428,1.542857142857143,3.6,0.5142857142857142,0,0,31.69402985074627
"alec-peters-1",4,72,50,12,2,1,3,0,"Alec","Peters",1063,134,4247,25,1,6,0.5,1.5,0,31.69402985074627
"alec-peters-1",10,15,3,3,0,0,0,2,"Alec","Peters",1063,134,4247,7.2,0,7.2,0,0,4.8,31.69402985074627
"alex-abrines-1",1,212,73,14,10,8,5,2,"Alex","Abrines",,,,12.39622641509434,1.6981132075471699,2.3773584905660377,1.3584905660377358,0.8490566037735849,0.33962264150943394,
"alex-abrines-1",2,152,66,11,4,3,1,0,"Alex","Abrines",,,,15.631578947368421,0.9473684210526315,2.605263157894737,0.7105263157894737,0.23684210526315788,0,
"alex-abrines-1",3,265,86,20,15,15,6,2,"Alex","Abrines",,,,11.683018867924527,2.0377358490566038,2.7169811320754715,2.0377358490566038,0.8150943396226414,0.27169811320754716,
"alex-abrines-1",4,137,53,18,5,1,4,1,"Alex","Abrines",,,,13.927007299270073,1.313868613138686,4.7299270072992705,0.26277372262773724,1.051094890510949,0.26277372262773724,
"alex-abrines-1",10,15,8,1,0,1,2,0,"Alex","Abrines",,,,19.2,0,2.4,2.4,4.8,0,
"alex-abrines-1",11,186,60,14,7,4,11,1,"Alex","Abrines",,,,11.612903225806452,1.3548387096774195,2.709677419354839,0.7741935483870969,2.129032258064516,0.19354838709677422,
"alex-abrines-1",12,168,84,17,3,5,4,2,"Alex","Abrines",,,,18,0.6428571428571428,3.642857142857143,1.0714285714285714,0.8571428571428571,0.42857142857142855,
"alex-acker-1",2,4,2,0,0,0,2,0,"Alex","Acker",132,88,3027,18,0,0,0,18,0,34.39772727272727
"alex-acker-1",4,32,7,5,4,1,2,0,"Alex","Acker",132,88,3027,7.875,4.5,5.625,1.125,2.25,0,34.39772727272727
"alex-caruso-1",1,187,50,23,29,10,13,1,"Alex","Caruso",995.9999999999999,137,3930.9999999999995,9.625668449197862,5.5828877005347595,4.427807486631016,1.9251336898395721,2.502673796791444,0.1925133689839572,28.693430656934304
"alex-caruso-1",2,52,4,2,10,2,4,4,"Alex","Caruso",996.0000000000001,137,3931,2.769230769230769,6.923076923076923,1.3846153846153846,1.3846153846153846,2.769230769230769,2.769230769230769,28.693430656934307
"alex-caruso-1",3,103,25,11,11,5,8,3,"Alex","Caruso",996.0000000000001,137,3931,8.737864077669903,3.844660194174757,3.844660194174757,1.7475728155339805,2.7961165048543686,1.0485436893203883,28.693430656934307
"alex-caruso-1",4,150,47,23,18,6,13,1,"Alex","Caruso",996,137,3930.9999999999995,11.280000000000001,4.32,5.52,1.44,3.12,0.24000000000000002,28.693430656934304
"alex-caruso-1",10,19,2,2,4,0,2,0,"Alex","Caruso",996,137,3931,3.789473684210526,7.578947368421052,3.789473684210526,0,3.789473684210526,0,28.693430656934307
"alex-caruso-1",12,51,6,4,3,0,2,1,"Alex","Caruso",996,137,3930.9999999999995,4.235294117647059,2.1176470588235294,2.8235294117647056,0,1.4117647058823528,0.7058823529411764,28.693430656934304
"alex-garcia-1",1,13,3,0,0,2,1,0,"Alex","Garcia",,,,8.307692307692308,0,0,5.538461538461538,2.769230769230769,0,
"alex-kirk-1",1,6,0,0,0,0,0,0,"Alex","Kirk",793,4,4,0,0,0,0,0,0,1
"alex-kirk-1",11,6,4,0,1,0,0,0,"Alex","Kirk",793,4,4,24,6,0,0,0,0,1
"alex-kirk-1",12,2,0,1,0,0,0,0,"Alex","Kirk",793,4,4,0,0,18,0,0,0,1
"alex-len-1",1,118,35,43,0,1,7,4,"Alex","Len",720,59.999999999999986,1469.9999999999998,10.677966101694915,0,13.118644067796609,0.3050847457627119,2.135593220338983,1.2203389830508475,24.500000000000004
"alex-len-1",2,75,9,11,0,0,4,5,"Alex","Len",720,59.99999999999999,1470,4.32,0,5.28,0,1.9200000000000002,2.4,24.500000000000004
"alex-len-1",3,118,35,33,3,0,10,6,"Alex","Len",720,59.999999999999986,1469.9999999999998,10.677966101694915,0.9152542372881356,10.067796610169491,0,3.0508474576271185,1.8305084745762712,24.500000000000004
"alex-len-1",4,18,0,5,0,1,2,1,"Alex","Len",720,60,1470,0,0,10,2,4,2,24.5
"alex-len-1",10,8,2,2,0,0,1,1,"Alex","Len",720,60,1470,9,0,9,0,4.5,4.5,24.5
"alex-len-1",11,23,5,5,1,2,2,1,"Alex","Len",720,60,1470,7.826086956521739,1.5652173913043477,7.826086956521739,3.1304347826086953,3.1304347826086953,1.5652173913043477,24.5
"alex-poythress-1",4,157,64,29,5,3,3,2,"Alex","Poythress",954,112,2475,14.67515923566879,1.1464968152866242,6.64968152866242,0.6878980891719745,0.6878980891719745,0.4585987261146497,22.098214285714285
"alex-scales-1",11,1,0,0,0,0,0,0,"Alex","Scales",193,62,1909,0,0,0,0,0,0,30.79032258064516
"alex-stepheson-1",2,9,2,2,0,0,0,1,"Alex","Stepheson",885,137,2616,8,0,8,0,0,4,19.094890510948904
"alex-stepheson-1",3,63,20,26,2,1,0,4,"Alex","Stepheson",885,137,2616,11.428571428571427,1.1428571428571428,14.857142857142856,0.5714285714285714,0,2.2857142857142856,19.094890510948904
"alexander-johnson-1",1,239,91,67,6,10,13,15,"Alexander","Johnson",248.99999999999997,92,1932,13.707112970711297,0.9037656903765691,10.092050209205022,1.506276150627615,1.9581589958158996,2.2594142259414225,21
"alexander-johnson-1",2,103,27,25,2,1,7,4,"Alexander","Johnson",248.99999999999994,92,1932,9.436893203883495,0.6990291262135921,8.737864077669903,0.3495145631067961,2.4466019417475726,1.3980582524271843,21
"alexander-johnson-1",3,56,11,5,1,1,4,2,"Alexander","Johnson",249,92,1932,7.071428571428571,0.6428571428571428,3.2142857142857144,0.6428571428571428,2.571428571428571,1.2857142857142856,21
"alexander-johnson-1",4,81,28,16,1,4,6,2,"Alexander","Johnson",249,92,1932,12.444444444444443,0.4444444444444444,7.111111111111111,1.7777777777777777,2.6666666666666665,0.8888888888888888,21
"alexander-johnson-1",11,7,4,2,0,0,4,0,"Alexander","Johnson",249,92,1932,20.57142857142857,0,10.285714285714285,0,20.57142857142857,0,21
"alexander-johnson-1",12,252,99,66,7,9,13,12,"Alexander","Johnson",248.99999999999997,92.00000000000001,1932,14.142857142857142,1,9.428571428571429,1.2857142857142856,1.857142857142857,1.7142857142857142,20.999999999999996
"alexey-shved-1",1,306,105,20,44,9,27,7,"Alexey","Shved",,,,12.352941176470589,5.1764705882352935,2.3529411764705883,1.0588235294117647,3.1764705882352944,0.8235294117647058,
"alexey-shved-1",2,298,111,29,37,9,24,5,"Alexey","Shved",,,,13.409395973154362,4.469798657718121,3.5033557046979866,1.087248322147651,2.8993288590604025,0.6040268456375839,
"alexey-shved-1",3,318,108,39,50,9,29,4,"Alexey","Shved",,,,12.226415094339622,5.660377358490566,4.415094339622642,1.0188679245283019,3.283018867924528,0.4528301886792453,
"alexey-shved-1",4,167,48,14,30,5,7,2,"Alexey","Shved",,,,10.347305389221557,6.467065868263473,3.0179640718562872,1.0778443113772456,1.5089820359281436,0.4311377245508982,
"alexey-shved-1",11,365,156,39,56,9,28,7,"Alexey","Shved",,,,15.386301369863014,5.523287671232877,3.8465753424657536,0.8876712328767123,2.7616438356164386,0.6904109589041096,
"alexey-shved-1",12,385,137,34,69,13,32,2,"Alexey","Shved",,,,12.81038961038961,6.451948051948052,3.1792207792207794,1.2155844155844155,2.9922077922077923,0.18701298701298702,
"alexis-ajinca-1",1,36,13,7,2,2,1,0,"Alexis","Ajinca",,,,13,2,7,2,1,0,
"alexis-ajinca-1",2,10,6,4,0,0,1,0,"Alexis","Ajinca",,,,21.599999999999998,0,14.4,0,3.6,0,
"alexis-ajinca-1",3,3,2,1,0,0,0,0,"Alexis","Ajinca",,,,24,0,12,0,0,0,
"alexis-ajinca-1",10,3,0,2,0,2,1,0,"Alexis","Ajinca",,,,0,0,24,24,12,0,
"alexis-ajinca-1",11,82,21,9,0,2,8,4,"Alexis","Ajinca",,,,9.21951219512195,0,3.951219512195122,0.8780487804878049,3.5121951219512195,1.7560975609756098,
"alexis-ajinca-1",12,47,28,7,1,1,1,2,"Alexis","Ajinca",,,,21.4468085106383,0.7659574468085106,5.361702127659575,0.7659574468085106,0.7659574468085106,1.5319148936170213,
"alfonzo-mckinnie-1",1,6,2,1,0,0,2,0,"Alfonzo","McKinnie",1045,96,1814,12,0,6,0,12,0,18.895833333333332
"alfonzo-mckinnie-1",2,9,6,0,0,0,0,0,"Alfonzo","McKinnie",1045,96,1814,24,0,0,0,0,0,18.895833333333332
"alfonzo-mckinnie-1",3,1,0,0,0,0,0,0,"Alfonzo","McKinnie",1045,96,1814,0,0,0,0,0,0,18.895833333333332
"alfonzo-mckinnie-1",4,5,2,1,0,0,0,0,"Alfonzo","McKinnie",1045,96,1814,14.4,0,7.2,0,0,0,18.895833333333332
